date,product,cut_type,size,sales_quantity
2023-09-24,Salmon Fillet,C,5-6kg,12
2023-09-24,Salmon Fillet,C,6-7kg,5
2023-09-24,Salmon Fillet,C,7-8kg,29
2023-09-24,Salmon Fillet,C,8-9kg,27
2023-09-24,Salmon Fillet,D,1-2kg,29
2023-09-24,Salmon Fillet,D,2-3kg,23
2023-09-24,Salmon Fillet,D,3-4kg,34
2023-09-24,Salmon Fillet,D,4-5kg,11
2023-09-24,Salmon Fillet,D,5-6kg,34
2023-09-24,Salmon Fillet,D,6-7kg,16
2023-09-24,Salmon Fillet,D,7-8kg,8
2023-09-24,Salmon Fillet,D,8-9kg,22
2023-09-24,Salmon Fillet,E,1-2kg,24
2023-09-24,Salmon Fillet,E,2-3kg,28
2023-09-24,Salmon Fillet,E,3-4kg,23
2023-09-24,Salmon Fillet,E,4-5kg,14
2023-09-24,Salmon Fillet,E,5-6kg,40
2023-09-24,Salmon Fillet,E,6-7kg,35
2023-09-24,Salmon Fillet,E,7-8kg,29
2023-09-24,Salmon Fillet,E,8-9kg,26
2023-09-24,Salmon Fillet,F,1-2kg,31
2023-09-24,Salmon Fillet,F,2-3kg,27
2023-09-24,Salmon Fillet,F,3-4kg,20
2023-09-24,Salmon Fillet,F,4-5kg,20
2023-09-24,Salmon Fillet,F,5-6kg,15
2023-09-24,Salmon Fillet,F,6-7kg,5
2023-09-24,Salmon Fillet,F,7-8kg,17
2023-09-24,Salmon Fillet,F,8-9kg,12
2023-09-24,Trout Fillet,,,91
2023-09-24,Cod Fillet,,,52
2023-09-24,Shrimp,,,31
2023-09-24,Herring,,,41
2023-10-01,Salmon Fillet,A,1-2kg,18
2023-10-01,Salmon Fillet,A,2-3kg,27
2023-10-01,Salmon Fillet,A,3-4kg,26
2023-10-01,Salmon Fillet,A,4-5kg,36
2023-10-01,Salmon Fillet,A,5-6kg,21
2023-10-01,Salmon Fillet,A,6-7kg,19
2023-10-01,Salmon Fillet,A,7-8kg,6
2023-10-01,Salmon Fillet,A,8-9kg,29
2023-10-01,Salmon Fillet,B,1-2kg,31
2023-10-01,Salmon Fillet,B,2-3kg,29
2023-10-01,Salmon Fillet,B,3-4kg,26
2023-10-01,Salmon Fillet,B,4-5kg,32
2023-10-01,Salmon Fillet,B,5-6kg,37
2023-10-01,Salmon Fillet,B,6-7kg,20
2023-10-01,Salmon Fillet,B,7-8kg,30
2023-10-01,Salmon Fillet,B,8-9kg,8
2023-10-01,Salmon Fillet,C,1-2kg,13
2023-10-01,Salmon Fillet,C,2-3kg,23
2023-10-01,Salmon Fillet,C,3-4kg,38
2023-10-01,Salmon Fillet,C,4-5kg,25
2023-10-01,Salmon Fillet,C,5-6kg,16
2023-10-01,Salmon Fillet,C,6-7kg,16
2023-10-01,Salmon Fillet,C,7-8kg,20
2023-10-01,Salmon Fillet,C,8-9kg,28
2023-10-01,Salmon Fillet,D,1-2kg,9
2023-10-01,Salmon Fillet,D,2-3kg,39
2023-10-01,Salmon Fillet,D,3-4kg,22
2023-10-01,Salmon Fillet,D,4-5kg,29
2023-10-01,Salmon Fillet,D,5-6kg,13
2023-10-01,Salmon Fillet,D,6-7kg,26
2023-10-01,Salmon Fillet,D,7-8kg,26
2023-10-01,Salmon Fillet,D,8-9kg,23
2023-10-01,Salmon Fillet,E,1-2kg,17
2023-10-01,Salmon Fillet,E,2-3kg,29
2023-10-01,Salmon Fillet,E,3-4kg,11
2023-10-01,Salmon Fillet,E,4-5kg,18
2023-10-01,Salmon Fillet,E,5-6kg,30
2023-10-01,Salmon Fillet,E,6-7kg,26
2023-10-01,Salmon Fillet,E,7-8kg,20
2023-10-01,Salmon Fillet,E,8-9kg,17
2023-10-01,Salmon Fillet,F,1-2kg,28
2023-10-01,Salmon Fillet,F,2-3kg,25
2023-10-01,Salmon Fillet,F,3-4kg,5
2023-10-01,Salmon Fillet,F,4-5kg,35
2023-10-01,Salmon Fillet,F,5-6kg,21
2023-10-01,Salmon Fillet,F,6-7kg,39
2023-10-01,Salmon Fillet,F,7-8kg,14
2023-10-01,Salmon Fillet,F,8-9kg,5
2023-10-01,Trout Fillet,,,56
2023-10-01,Cod Fillet,,,68
2023-10-01,Shrimp,,,23
2023-10-01,Herring,,,45
2023-10-08,Salmon Fillet,A,1-2kg,54
2023-10-08,Salmon Fillet,A,2-3kg,18
2023-10-08,Salmon Fillet,A,3-4kg,26
2023-10-08,Salmon Fillet,A,4-5kg,21
2023-10-08,Salmon Fillet,A,5-6kg,5
2023-10-08,Salmon Fillet,A,6-7kg,20
2023-10-08,Salmon Fillet,A,7-8kg,26
2023-10-08,Salmon Fillet,A,8-9kg,24
2023-10-08,Salmon Fillet,B,1-2kg,23
2023-10-08,Salmon Fillet,B,2-3kg,22
2023-10-08,Salmon Fillet,B,3-4kg,27
2023-10-08,Salmon Fillet,B,4-5kg,12
2023-10-08,Salmon Fillet,B,5-6kg,32
2023-10-08,Salmon Fillet,B,6-7kg,9
2023-10-08,Salmon Fillet,B,7-8kg,5
2023-10-08,Salmon Fillet,B,8-9kg,29
2023-10-08,Salmon Fillet,C,1-2kg,31
2023-10-08,Salmon Fillet,C,2-3kg,20
2023-10-08,Salmon Fillet,C,3-4kg,11
2023-10-08,Salmon Fillet,C,4-5kg,19
2023-10-08,Salmon Fillet,C,5-6kg,17
2023-10-08,Salmon Fillet,C,6-7kg,5
2023-10-08,Salmon Fillet,C,7-8kg,11
2023-10-08,Salmon Fillet,C,8-9kg,29
2023-10-08,Salmon Fillet,D,1-2kg,41
2023-10-08,Salmon Fillet,D,2-3kg,15
2023-10-08,Salmon Fillet,D,3-4kg,31
2023-10-08,Salmon Fillet,D,4-5kg,8
2023-10-08,Salmon Fillet,D,5-6kg,27
2023-10-08,Salmon Fillet,D,6-7kg,15
2023-10-08,Salmon Fillet,D,7-8kg,31
2023-10-08,Salmon Fillet,D,8-9kg,18
2023-10-08,Salmon Fillet,E,1-2kg,38
2023-10-08,Salmon Fillet,E,2-3kg,19
2023-10-08,Salmon Fillet,E,3-4kg,26
2023-10-08,Salmon Fillet,E,4-5kg,25
2023-10-08,Salmon Fillet,E,5-6kg,26
2023-10-08,Salmon Fillet,E,6-7kg,17
2023-10-08,Salmon Fillet,E,7-8kg,11
2023-10-08,Salmon Fillet,E,8-9kg,22
2023-10-08,Salmon Fillet,F,1-2kg,22
2023-10-08,Salmon Fillet,F,2-3kg,24
2023-10-08,Salmon Fillet,F,3-4kg,22
2023-10-08,Salmon Fillet,F,4-5kg,26
2023-10-08,Salmon Fillet,F,5-6kg,38
2023-10-08,Salmon Fillet,F,6-7kg,14
2023-10-08,Salmon Fillet,F,7-8kg,37
2023-10-08,Salmon Fillet,F,8-9kg,16
2023-10-08,Trout Fillet,,,59
2023-10-08,Cod Fillet,,,70
2023-10-08,Shrimp,,,10
2023-10-08,Herring,,,65
2023-10-15,Salmon Fillet,A,1-2kg,19
2023-10-15,Salmon Fillet,A,2-3kg,17
2023-10-15,Salmon Fillet,A,3-4kg,42
2023-10-15,Salmon Fillet,A,4-5kg,21
2023-10-15,Salmon Fillet,A,5-6kg,12
2023-10-15,Salmon Fillet,A,6-7kg,19
2023-10-15,Salmon Fillet,A,7-8kg,30
2023-10-15,Salmon Fillet,A,8-9kg,25
2023-10-15,Salmon Fillet,B,1-2kg,40
2023-10-15,Salmon Fillet,B,2-3kg,33
2023-10-15,Salmon Fillet,B,3-4kg,5
2023-10-15,Salmon Fillet,B,4-5kg,13
2023-10-15,Salmon Fillet,B,5-6kg,15
2023-10-15,Salmon Fillet,B,6-7kg,25
2023-10-15,Salmon Fillet,B,7-8kg,5
2023-10-15,Salmon Fillet,B,8-9kg,45
2023-10-15,Salmon Fillet,C,1-2kg,30
2023-10-15,Salmon Fillet,C,2-3kg,25
2023-10-15,Salmon Fillet,C,3-4kg,32
2023-10-15,Salmon Fillet,C,4-5kg,48
2023-10-15,Salmon Fillet,C,5-6kg,33
2023-10-15,Salmon Fillet,C,6-7kg,37
2023-10-15,Salmon Fillet,C,7-8kg,20
2023-10-15,Salmon Fillet,C,8-9kg,20
2023-10-15,Salmon Fillet,D,1-2kg,17
2023-10-15,Salmon Fillet,D,2-3kg,11
2023-10-15,Salmon Fillet,D,3-4kg,16
2023-10-15,Salmon Fillet,D,4-5kg,13
2023-10-15,Salmon Fillet,D,5-6kg,26
2023-10-15,Salmon Fillet,D,6-7kg,8
2023-10-15,Salmon Fillet,D,7-8kg,29
2023-10-15,Salmon Fillet,D,8-9kg,23
2023-10-15,Salmon Fillet,E,1-2kg,27
2023-10-15,Salmon Fillet,E,2-3kg,20
2023-10-15,Salmon Fillet,E,3-4kg,50
2023-10-15,Salmon Fillet,E,4-5kg,40
2023-10-15,Salmon Fillet,E,5-6kg,13
2023-10-15,Salmon Fillet,E,6-7kg,30
2023-10-15,Salmon Fillet,E,7-8kg,22
2023-10-15,Salmon Fillet,E,8-9kg,10
2023-10-15,Salmon Fillet,F,1-2kg,12
2023-10-15,Salmon Fillet,F,2-3kg,27
2023-10-15,Salmon Fillet,F,3-4kg,22
2023-10-15,Salmon Fillet,F,4-5kg,36
2023-10-15,Salmon Fillet,F,5-6kg,34
2023-10-15,Salmon Fillet,F,6-7kg,34
2023-10-15,Salmon Fillet,F,7-8kg,13
2023-10-15,Salmon Fillet,F,8-9kg,31
2023-10-15,Trout Fillet,,,78
2023-10-15,Cod Fillet,,,56
2023-10-15,Shrimp,,,38
2023-10-15,Herring,,,97
2023-10-22,Salmon Fillet,A,1-2kg,22
2023-10-22,Salmon Fillet,A,2-3kg,29
2023-10-22,Salmon Fillet,A,3-4kg,20
2023-10-22,Salmon Fillet,A,4-5kg,11
2023-10-22,Salmon Fillet,A,5-6kg,18
2023-10-22,Salmon Fillet,A,6-7kg,23
2023-10-22,Salmon Fillet,A,7-8kg,10
2023-10-22,Salmon Fillet,A,8-9kg,28
2023-10-22,Salmon Fillet,B,1-2kg,9
2023-10-22,Salmon Fillet,B,2-3kg,17
2023-10-22,Salmon Fillet,B,3-4kg,35
2023-10-22,Salmon Fillet,B,4-5kg,31
2023-10-22,Salmon Fillet,B,5-6kg,25
2023-10-22,Salmon Fillet,B,6-7kg,18
2023-10-22,Salmon Fillet,B,7-8kg,17
2023-10-22,Salmon Fillet,B,8-9kg,16
2023-10-22,Salmon Fillet,C,1-2kg,27
2023-10-22,Salmon Fillet,C,2-3kg,30
2023-10-22,Salmon Fillet,C,3-4kg,17
2023-10-22,Salmon Fillet,C,4-5kg,13
2023-10-22,Salmon Fillet,C,5-6kg,24
2023-10-22,Salmon Fillet,C,6-7kg,13
2023-10-22,Salmon Fillet,C,7-8kg,22
2023-10-22,Salmon Fillet,C,8-9kg,39
2023-10-22,Salmon Fillet,D,1-2kg,34
2023-10-22,Salmon Fillet,D,2-3kg,26
2023-10-22,Salmon Fillet,D,3-4kg,12
2023-10-22,Salmon Fillet,D,4-5kg,27
2023-10-22,Salmon Fillet,D,5-6kg,38
2023-10-22,Salmon Fillet,D,6-7kg,25
2023-10-22,Salmon Fillet,D,7-8kg,33
2023-10-22,Salmon Fillet,D,8-9kg,40
2023-10-22,Salmon Fillet,E,1-2kg,43
2023-10-22,Salmon Fillet,E,2-3kg,27
2023-10-22,Salmon Fillet,E,3-4kg,33
2023-10-22,Salmon Fillet,E,4-5kg,43
2023-10-22,Salmon Fillet,E,5-6kg,30
2023-10-22,Salmon Fillet,E,6-7kg,21
2023-10-22,Salmon Fillet,E,7-8kg,15
2023-10-22,Salmon Fillet,E,8-9kg,30
2023-10-22,Salmon Fillet,F,1-2kg,14
2023-10-22,Salmon Fillet,F,2-3kg,22
2023-10-22,Salmon Fillet,F,3-4kg,38
2023-10-22,Salmon Fillet,F,4-5kg,5
2023-10-22,Salmon Fillet,F,5-6kg,42
2023-10-22,Salmon Fillet,F,6-7kg,40
2023-10-22,Salmon Fillet,F,7-8kg,14
2023-10-22,Salmon Fillet,F,8-9kg,28
2023-10-22,Trout Fillet,,,51
2023-10-22,Cod Fillet,,,87
2023-10-22,Shrimp,,,83
2023-10-22,Herring,,,27
2023-10-29,Salmon Fillet,A,1-2kg,25
2023-10-29,Salmon Fillet,A,2-3kg,20
2023-10-29,Salmon Fillet,A,3-4kg,28
2023-10-29,Salmon Fillet,A,4-5kg,21
2023-10-29,Salmon Fillet,A,5-6kg,37
2023-10-29,Salmon Fillet,A,6-7kg,35
2023-10-29,Salmon Fillet,A,7-8kg,16
2023-10-29,Salmon Fillet,A,8-9kg,14
2023-10-29,Salmon Fillet,B,1-2kg,25
2023-10-29,Salmon Fillet,B,2-3kg,27
2023-10-29,Salmon Fillet,B,3-4kg,24
2023-10-29,Salmon Fillet,B,4-5kg,38
2023-10-29,Salmon Fillet,B,5-6kg,36
2023-10-29,Salmon Fillet,B,6-7kg,37
2023-10-29,Salmon Fillet,B,7-8kg,32
2023-10-29,Salmon Fillet,B,8-9kg,9
2023-10-29,Salmon Fillet,C,1-2kg,19
2023-10-29,Salmon Fillet,C,2-3kg,30
2023-10-29,Salmon Fillet,C,3-4kg,24
2023-10-29,Salmon Fillet,C,4-5kg,30
2023-10-29,Salmon Fillet,C,5-6kg,20
2023-10-29,Salmon Fillet,C,6-7kg,9
2023-10-29,Salmon Fillet,C,7-8kg,25
2023-10-29,Salmon Fillet,C,8-9kg,29
2023-10-29,Salmon Fillet,D,1-2kg,16
2023-10-29,Salmon Fillet,D,2-3kg,24
2023-10-29,Salmon Fillet,D,3-4kg,14
2023-10-29,Salmon Fillet,D,4-5kg,33
2023-10-29,Salmon Fillet,D,5-6kg,21
2023-10-29,Salmon Fillet,D,6-7kg,34
2023-10-29,Salmon Fillet,D,7-8kg,42
2023-10-29,Salmon Fillet,D,8-9kg,28
2023-10-29,Salmon Fillet,E,1-2kg,11
2023-10-29,Salmon Fillet,E,2-3kg,5
2023-10-29,Salmon Fillet,E,3-4kg,5
2023-10-29,Salmon Fillet,E,4-5kg,7
2023-10-29,Salmon Fillet,E,5-6kg,40
2023-10-29,Salmon Fillet,E,6-7kg,28
2023-10-29,Salmon Fillet,E,7-8kg,24
2023-10-29,Salmon Fillet,E,8-9kg,5
2023-10-29,Salmon Fillet,F,1-2kg,15
2023-10-29,Salmon Fillet,F,2-3kg,37
2023-10-29,Salmon Fillet,F,3-4kg,21
2023-10-29,Salmon Fillet,F,4-5kg,23
2023-10-29,Salmon Fillet,F,5-6kg,33
2023-10-29,Salmon Fillet,F,6-7kg,42
2023-10-29,Salmon Fillet,F,7-8kg,21
2023-10-29,Salmon Fillet,F,8-9kg,26
2023-10-29,Trout Fillet,,,54
2023-10-29,Cod Fillet,,,103
2023-10-29,Shrimp,,,20
2023-10-29,Herring,,,70
2023-11-05,Salmon Fillet,A,1-2kg,30
2023-11-05,Salmon Fillet,A,2-3kg,42
2023-11-05,Salmon Fillet,A,3-4kg,32
2023-11-05,Salmon Fillet,A,4-5kg,32
2023-11-05,Salmon Fillet,A,5-6kg,42
2023-11-05,Salmon Fillet,A,6-7kg,61
2023-11-05,Salmon Fillet,A,7-8kg,38
2023-11-05,Salmon Fillet,A,8-9kg,24
2023-11-05,Salmon Fillet,B,1-2kg,29
2023-11-05,Salmon Fillet,B,2-3kg,29
2023-11-05,Salmon Fillet,B,3-4kg,17
2023-11-05,Salmon Fillet,B,4-5kg,36
2023-11-05,Salmon Fillet,B,5-6kg,47
2023-11-05,Salmon Fillet,B,6-7kg,24
2023-11-05,Salmon Fillet,B,7-8kg,48
2023-11-05,Salmon Fillet,B,8-9kg,37
2023-11-05,Salmon Fillet,C,1-2kg,22
2023-11-05,Salmon Fillet,C,2-3kg,32
2023-11-05,Salmon Fillet,C,3-4kg,45
2023-11-05,Salmon Fillet,C,4-5kg,42
2023-11-05,Salmon Fillet,C,5-6kg,35
2023-11-05,Salmon Fillet,C,6-7kg,33
2023-11-05,Salmon Fillet,C,7-8kg,37
2023-11-05,Salmon Fillet,C,8-9kg,33
2023-11-05,Salmon Fillet,D,1-2kg,11
2023-11-05,Salmon Fillet,D,2-3kg,53
2023-11-05,Salmon Fillet,D,3-4kg,35
2023-11-05,Salmon Fillet,D,4-5kg,43
2023-11-05,Salmon Fillet,D,5-6kg,31
2023-11-05,Salmon Fillet,D,6-7kg,27
2023-11-05,Salmon Fillet,D,7-8kg,33
2023-11-05,Salmon Fillet,D,8-9kg,16
2023-11-05,Salmon Fillet,E,1-2kg,58
2023-11-05,Salmon Fillet,E,2-3kg,22
2023-11-05,Salmon Fillet,E,3-4kg,27
2023-11-05,Salmon Fillet,E,4-5kg,29
2023-11-05,Salmon Fillet,E,5-6kg,50
2023-11-05,Salmon Fillet,E,6-7kg,40
2023-11-05,Salmon Fillet,E,7-8kg,17
2023-11-05,Salmon Fillet,E,8-9kg,44
2023-11-05,Salmon Fillet,F,1-2kg,45
2023-11-05,Salmon Fillet,F,2-3kg,42
2023-11-05,Salmon Fillet,F,3-4kg,46
2023-11-05,Salmon Fillet,F,4-5kg,59
2023-11-05,Salmon Fillet,F,5-6kg,57
2023-11-05,Salmon Fillet,F,6-7kg,26
2023-11-05,Salmon Fillet,F,7-8kg,54
2023-11-05,Salmon Fillet,F,8-9kg,35
2023-11-05,Trout Fillet,,,85
2023-11-05,Cod Fillet,,,45
2023-11-05,Shrimp,,,63
2023-11-05,Herring,,,65
2023-11-12,Salmon Fillet,A,1-2kg,45
2023-11-12,Salmon Fillet,A,2-3kg,46
2023-11-12,Salmon Fillet,A,3-4kg,16
2023-11-12,Salmon Fillet,A,4-5kg,35
2023-11-12,Salmon Fillet,A,5-6kg,50
2023-11-12,Salmon Fillet,A,6-7kg,31
2023-11-12,Salmon Fillet,A,7-8kg,39
2023-11-12,Salmon Fillet,A,8-9kg,41
2023-11-12,Salmon Fillet,B,1-2kg,43
2023-11-12,Salmon Fillet,B,2-3kg,30
2023-11-12,Salmon Fillet,B,3-4kg,25
2023-11-12,Salmon Fillet,B,4-5kg,21
2023-11-12,Salmon Fillet,B,5-6kg,46
2023-11-12,Salmon Fillet,B,6-7kg,31
2023-11-12,Salmon Fillet,B,7-8kg,37
2023-11-12,Salmon Fillet,B,8-9kg,27
2023-11-12,Salmon Fillet,C,1-2kg,36
2023-11-12,Salmon Fillet,C,2-3kg,46
2023-11-12,Salmon Fillet,C,3-4kg,27
2023-11-12,Salmon Fillet,C,4-5kg,21
2023-11-12,Salmon Fillet,C,5-6kg,41
2023-11-12,Salmon Fillet,C,6-7kg,33
2023-11-12,Salmon Fillet,C,7-8kg,39
2023-11-12,Salmon Fillet,C,8-9kg,51
2023-11-12,Salmon Fillet,D,1-2kg,38
2023-11-12,Salmon Fillet,D,2-3kg,32
2023-11-12,Salmon Fillet,D,3-4kg,25
2023-11-12,Salmon Fillet,D,4-5kg,30
2023-11-12,Salmon Fillet,D,5-6kg,44
2023-11-12,Salmon Fillet,D,6-7kg,19
2023-11-12,Salmon Fillet,D,7-8kg,33
2023-11-12,Salmon Fillet,D,8-9kg,31
2023-11-12,Salmon Fillet,E,1-2kg,36
2023-11-12,Salmon Fillet,E,2-3kg,45
2023-11-12,Salmon Fillet,E,3-4kg,40
2023-11-12,Salmon Fillet,E,4-5kg,52
2023-11-12,Salmon Fillet,E,5-6kg,30
2023-11-12,Salmon Fillet,E,6-7kg,39
2023-11-12,Salmon Fillet,E,7-8kg,40
2023-11-12,Salmon Fillet,E,8-9kg,27
2023-11-12,Salmon Fillet,F,1-2kg,39
2023-11-12,Salmon Fillet,F,2-3kg,59
2023-11-12,Salmon Fillet,F,3-4kg,37
2023-11-12,Salmon Fillet,F,4-5kg,37
2023-11-12,Salmon Fillet,F,5-6kg,33
2023-11-12,Salmon Fillet,F,6-7kg,23
2023-11-12,Salmon Fillet,F,7-8kg,20
2023-11-12,Salmon Fillet,F,8-9kg,27
2023-11-12,Trout Fillet,,,56
2023-11-12,Cod Fillet,,,117
2023-11-12,Shrimp,,,72
2023-11-12,Herring,,,61
2023-11-19,Salmon Fillet,A,1-2kg,39
2023-11-19,Salmon Fillet,A,2-3kg,28
2023-11-19,Salmon Fillet,A,3-4kg,29
2023-11-19,Salmon Fillet,A,4-5kg,36
2023-11-19,Salmon Fillet,A,5-6kg,49
2023-11-19,Salmon Fillet,A,6-7kg,40
2023-11-19,Salmon Fillet,A,7-8kg,32
2023-11-19,Salmon Fillet,A,8-9kg,34
2023-11-19,Salmon Fillet,B,1-2kg,43
2023-11-19,Salmon Fillet,B,2-3kg,32
2023-11-19,Salmon Fillet,B,3-4kg,22
2023-11-19,Salmon Fillet,B,4-5kg,36
2023-11-19,Salmon Fillet,B,5-6kg,26
2023-11-19,Salmon Fillet,B,6-7kg,40
2023-11-19,Salmon Fillet,B,7-8kg,28
2023-11-19,Salmon Fillet,B,8-9kg,57
2023-11-19,Salmon Fillet,C,1-2kg,34
2023-11-19,Salmon Fillet,C,2-3kg,16
2023-11-19,Salmon Fillet,C,3-4kg,28
2023-11-19,Salmon Fillet,C,4-5kg,41
2023-11-19,Salmon Fillet,C,5-6kg,46
2023-11-19,Salmon Fillet,C,6-7kg,34
2023-11-19,Salmon Fillet,C,7-8kg,19
2023-11-19,Salmon Fillet,C,8-9kg,39
2023-11-19,Salmon Fillet,D,1-2kg,21
2023-11-19,Salmon Fillet,D,2-3kg,25
2023-11-19,Salmon Fillet,D,3-4kg,32
2023-11-19,Salmon Fillet,D,4-5kg,36
2023-11-19,Salmon Fillet,D,5-6kg,45
2023-11-19,Salmon Fillet,D,6-7kg,30
2023-11-19,Salmon Fillet,D,7-8kg,36
2023-11-19,Salmon Fillet,D,8-9kg,34
2023-11-19,Salmon Fillet,E,1-2kg,38
2023-11-19,Salmon Fillet,E,2-3kg,33
2023-11-19,Salmon Fillet,E,3-4kg,34
2023-11-19,Salmon Fillet,E,4-5kg,48
2023-11-19,Salmon Fillet,E,5-6kg,42
2023-11-19,Salmon Fillet,E,6-7kg,38
2023-11-19,Salmon Fillet,E,7-8kg,15
2023-11-19,Salmon Fillet,E,8-9kg,33
2023-11-19,Salmon Fillet,F,1-2kg,43
2023-11-19,Salmon Fillet,F,2-3kg,45
2023-11-19,Salmon Fillet,F,3-4kg,28
2023-11-19,Salmon Fillet,F,4-5kg,23
2023-11-19,Salmon Fillet,F,5-6kg,31
2023-11-19,Salmon Fillet,F,6-7kg,45
2023-11-19,Salmon Fillet,F,7-8kg,47
2023-11-19,Salmon Fillet,F,8-9kg,27
2023-11-19,Trout Fillet,,,102
2023-11-19,Cod Fillet,,,67
2023-11-19,Shrimp,,,70
2023-11-19,Herring,,,65
2023-11-26,Salmon Fillet,A,1-2kg,41
2023-11-26,Salmon Fillet,A,2-3kg,39
2023-11-26,Salmon Fillet,A,3-4kg,61
2023-11-26,Salmon Fillet,A,4-5kg,30
2023-11-26,Salmon Fillet,A,5-6kg,37
2023-11-26,Salmon Fillet,A,6-7kg,33
2023-11-26,Salmon Fillet,A,7-8kg,27
2023-11-26,Salmon Fillet,A,8-9kg,38
2023-11-26,Salmon Fillet,B,1-2kg,34
2023-11-26,Salmon Fillet,B,2-3kg,66
2023-11-26,Salmon Fillet,B,3-4kg,29
2023-11-26,Salmon Fillet,B,4-5kg,23
2023-11-26,Salmon Fillet,B,5-6kg,39
2023-11-26,Salmon Fillet,B,6-7kg,11
2023-11-26,Salmon Fillet,B,7-8kg,38
2023-11-26,Salmon Fillet,B,8-9kg,35
2023-11-26,Salmon Fillet,C,1-2kg,38
2023-11-26,Salmon Fillet,C,2-3kg,41
2023-11-26,Salmon Fillet,C,3-4kg,34
2023-11-26,Salmon Fillet,C,4-5kg,35
2023-11-26,Salmon Fillet,C,5-6kg,26
2023-11-26,Salmon Fillet,C,6-7kg,20
2023-11-26,Salmon Fillet,C,7-8kg,41
2023-11-26,Salmon Fillet,C,8-9kg,21
2023-11-26,Salmon Fillet,D,1-2kg,35
2023-11-26,Salmon Fillet,D,2-3kg,20
2023-11-26,Salmon Fillet,D,3-4kg,42
2023-11-26,Salmon Fillet,D,4-5kg,53
2023-11-26,Salmon Fillet,D,5-6kg,22
2023-11-26,Salmon Fillet,D,6-7kg,11
2023-11-26,Salmon Fillet,D,7-8kg,37
2023-11-26,Salmon Fillet,D,8-9kg,35
2023-11-26,Salmon Fillet,E,1-2kg,36
2023-11-26,Salmon Fillet,E,2-3kg,34
2023-11-26,Salmon Fillet,E,3-4kg,33
2023-11-26,Salmon Fillet,E,4-5kg,42
2023-11-26,Salmon Fillet,E,5-6kg,44
2023-11-26,Salmon Fillet,E,6-7kg,11
2023-11-26,Salmon Fillet,E,7-8kg,28
2023-11-26,Salmon Fillet,E,8-9kg,41
2023-11-26,Salmon Fillet,F,1-2kg,24
2023-11-26,Salmon Fillet,F,2-3kg,51
2023-11-26,Salmon Fillet,F,3-4kg,32
2023-11-26,Salmon Fillet,F,4-5kg,33
2023-11-26,Salmon Fillet,F,5-6kg,37
2023-11-26,Salmon Fillet,F,6-7kg,31
2023-11-26,Salmon Fillet,F,7-8kg,13
2023-11-26,Salmon Fillet,F,8-9kg,31
2023-11-26,Trout Fillet,,,104
2023-11-26,Cod Fillet,,,67
2023-11-26,Shrimp,,,53
2023-11-26,Herring,,,87
2023-12-03,Salmon Fillet,A,1-2kg,43
2023-12-03,Salmon Fillet,A,2-3kg,41
2023-12-03,Salmon Fillet,A,3-4kg,54
2023-12-03,Salmon Fillet,A,4-5kg,61
2023-12-03,Salmon Fillet,A,5-6kg,75
2023-12-03,Salmon Fillet,A,6-7kg,60
2023-12-03,Salmon Fillet,A,7-8kg,61
2023-12-03,Salmon Fillet,A,8-9kg,45
2023-12-03,Salmon Fillet,B,1-2kg,38
2023-12-03,Salmon Fillet,B,2-3kg,48
2023-12-03,Salmon Fillet,B,3-4kg,56
2023-12-03,Salmon Fillet,B,4-5kg,43
2023-12-03,Salmon Fillet,B,5-6kg,53
2023-12-03,Salmon Fillet,B,6-7kg,53
2023-12-03,Salmon Fillet,B,7-8kg,51
2023-12-03,Salmon Fillet,B,8-9kg,54
2023-12-03,Salmon Fillet,C,1-2kg,56
2023-12-03,Salmon Fillet,C,2-3kg,39
2023-12-03,Salmon Fillet,C,3-4kg,40
2023-12-03,Salmon Fillet,C,4-5kg,39
2023-12-03,Salmon Fillet,C,5-6kg,67
2023-12-03,Salmon Fillet,C,6-7kg,45
2023-12-03,Salmon Fillet,C,7-8kg,44
2023-12-03,Salmon Fillet,C,8-9kg,38
2023-12-03,Salmon Fillet,D,1-2kg,77
2023-12-03,Salmon Fillet,D,2-3kg,34
2023-12-03,Salmon Fillet,D,3-4kg,41
2023-12-03,Salmon Fillet,D,4-5kg,49
2023-12-03,Salmon Fillet,D,5-6kg,56
2023-12-03,Salmon Fillet,D,6-7kg,63
2023-12-03,Salmon Fillet,D,7-8kg,70
2023-12-03,Salmon Fillet,D,8-9kg,50
2023-12-03,Salmon Fillet,E,1-2kg,37
2023-12-03,Salmon Fillet,E,2-3kg,52
2023-12-03,Salmon Fillet,E,3-4kg,58
2023-12-03,Salmon Fillet,E,4-5kg,67
2023-12-03,Salmon Fillet,E,5-6kg,39
2023-12-03,Salmon Fillet,E,6-7kg,67
2023-12-03,Salmon Fillet,E,7-8kg,53
2023-12-03,Salmon Fillet,E,8-9kg,60
2023-12-03,Salmon Fillet,F,1-2kg,44
2023-12-03,Salmon Fillet,F,2-3kg,38
2023-12-03,Salmon Fillet,F,3-4kg,62
2023-12-03,Salmon Fillet,F,4-5kg,60
2023-12-03,Salmon Fillet,F,5-6kg,58
2023-12-03,Salmon Fillet,F,6-7kg,52
2023-12-03,Salmon Fillet,F,7-8kg,43
2023-12-03,Salmon Fillet,F,8-9kg,29
2023-12-03,Trout Fillet,,,116
2023-12-03,Cod Fillet,,,115
2023-12-03,Shrimp,,,84
2023-12-03,Herring,,,90
